"Date","Open","High","Low","Close","VWAP ‌VWAP‌ (y,y,y)","SDVWAP1+ ‌VWAP‌ (y,y,y)","SDVWAP1- ‌VWAP‌ (y,y,y)","SDVWAP2+ ‌VWAP‌ (y,y,y)","SDVWAP2- ‌VWAP‌ (y,y,y)","SDVWAP3+ ‌VWAP‌ (y,y,y)","SDVWAP3- ‌VWAP‌ (y,y,y)","Pivot ‌Pivot Points‌ (standard,n)","Resistance 1 ‌Pivot Points‌ (standard,n)","Support 1 ‌Pivot Points‌ (standard,n)","Resistance 2 ‌Pivot Points‌ (standard,n)","Support 2 ‌Pivot Points‌ (standard,n)","Resistance 3 ‌Pivot Points‌ (standard,n)","Support 3 ‌Pivot Points‌ (standard,n)","OI","Volume"
"Wed Jul 15 2026 12:21:00 GMT+0530 (India Standard Time)","160.55","164.00","160.10","163.55","164.61","173.38","155.84","182.15","147.07","190.92","138.30","267.60","320.70","235.70","352.60","182.60","437.60","97.60","10335260.00","263445.00"
"Wed Jul 15 2026 12:22:00 GMT+0530 (India Standard Time)","163.55","164.30","159.10","163.40","164.60","173.36","155.85","182.12","147.09","190.87","138.33","267.60","320.70","235.70","352.60","182.60","437.60","97.60","10383815.00","281385.00"
"Wed Jul 15 2026 12:23:00 GMT+0530 (India Standard Time)","163.40","166.10","163.10","165.30","164.60","173.34","155.86","182.08","147.13","190.82","138.39","267.60","320.70","235.70","352.60","182.60","437.60","97.60","10379785.00","367445.00"
"Wed Jul 15 2026 12:24:00 GMT+0530 (India Standard Time)","165.30","166.05","163.50","163.50","164.60","173.33","155.88","182.05","147.15","190.78","138.43","267.60","320.70","235.70","352.60","182.60","437.60","97.60","10419110.00","262990.00"
"Wed Jul 15 2026 12:25:00 GMT+0530 (India Standard Time)","163.50","165.20","161.20","162.95","164.60","173.32","155.88","182.03","147.17","190.75","138.45","267.60","320.70","235.70","352.60","182.60","437.60","97.60","10431395.00","195585.00"
"Wed Jul 15 2026 12:26:00 GMT+0530 (India Standard Time)","162.95","166.90","161.00","166.35","164.60","173.31","155.89","182.01","147.19","190.72","138.48","267.60","320.70","235.70","352.60","182.60","437.60","97.60","10418590.00","215930.00"
"Wed Jul 15 2026 12:27:00 GMT+0530 (India Standard Time)","166.35","169.40","165.75","169.40","164.62","173.30","155.94","181.99","147.26","190.67","138.58","267.60","320.70","235.70","352.60","182.60","437.60","97.60","10356190.00","589160.00"
"Wed Jul 15 2026 12:28:00 GMT+0530 (India Standard Time)","169.10","170.00","167.30","169.20","164.64","173.31","155.98","181.98","147.31","190.64","138.64","267.60","320.70","235.70","352.60","182.60","437.60","97.60","10364835.00","400075.00"
"Wed Jul 15 2026 12:29:00 GMT+0530 (India Standard Time)","169.20","172.00","169.05","172.00","164.68","173.33","156.02","181.99","147.37","190.64","138.71","267.60","320.70","235.70","352.60","182.60","437.60","97.60","10373285.00","474695.00"
"Wed Jul 15 2026 12:30:00 GMT+0530 (India Standard Time)","172.00","174.95","170.30","170.50","164.76","173.40","156.11","182.04","147.47","190.68","138.83","267.60","320.70","235.70","352.60","182.60","437.60","97.60","10432825.00","984555.00"
"Wed Jul 15 2026 12:31:00 GMT+0530 (India Standard Time)","170.50","173.10","169.65","171.30","164.78","173.42","156.15","182.05","147.52","190.68","138.88","267.60","320.70","235.70","352.60","182.60","437.60","97.60","10497305.00","380575.00"
"Wed Jul 15 2026 12:32:00 GMT+0530 (India Standard Time)","170.60","173.55","170.30","171.55","164.81","173.43","156.18","182.06","147.55","190.69","138.92","267.60","320.70","235.70","352.60","182.60","437.60","97.60","10487815.00","283725.00"
"Wed Jul 15 2026 12:33:00 GMT+0530 (India Standard Time)","171.90","177.00","171.55","175.50","164.89","173.53","156.25","182.17","147.61","190.81","138.97","267.60","320.70","235.70","352.60","182.60","437.60","97.60","10381150.00","812695.00"
"Wed Jul 15 2026 12:34:00 GMT+0530 (India Standard Time)","175.30","175.60","172.50","174.00","164.93","173.58","156.29","182.22","147.65","190.86","139.01","267.60","320.70","235.70","352.60","182.60","437.60","97.60","10407670.00","402415.00"
"Wed Jul 15 2026 12:35:00 GMT+0530 (India Standard Time)","174.00","176.85","173.40","176.00","165.00","173.66","156.35","182.32","147.69","190.97","139.04","267.60","320.70","235.70","352.60","182.60","437.60","97.60","10356710.00","629590.00"
"Wed Jul 15 2026 12:36:00 GMT+0530 (India Standard Time)","175.60","179.80","174.50","178.15","165.14","173.84","156.43","182.55","147.73","191.25","139.02","267.60","320.70","235.70","352.60","182.60","437.60","97.60","10242440.00","1012245.00"
"Wed Jul 15 2026 12:37:00 GMT+0530 (India Standard Time)","178.55","178.65","175.00","175.50","165.21","173.93","156.48","182.65","147.76","191.37","139.04","267.60","320.70","235.70","352.60","182.60","437.60","97.60","10191220.00","566865.00"
"Wed Jul 15 2026 12:38:00 GMT+0530 (India Standard Time)","176.15","186.75","175.25","183.40","165.43","174.31","156.56","183.18","147.69","192.06","138.81","267.60","320.70","235.70","352.60","182.60","437.60","97.60","10191220.00","1304485.00"
"Wed Jul 15 2026 12:39:00 GMT+0530 (India Standard Time)","183.40","188.60","182.80","185.80","165.72","174.85","156.59","183.98","147.46","193.11","138.33","267.60","320.70","235.70","352.60","182.60","437.60","97.60","9818705.00","1363895.00"
"Wed Jul 15 2026 12:40:00 GMT+0530 (India Standard Time)","185.80","187.90","184.95","187.25","165.86","175.13","156.60","184.39","147.34","193.65","138.07","267.60","320.70","235.70","352.60","182.60","437.60","97.60","9588930.00","675350.00"
"Wed Jul 15 2026 12:41:00 GMT+0530 (India Standard Time)","187.25","188.60","182.20","182.40","166.00","175.36","156.64","184.72","147.27","194.08","137.91","267.60","320.70","235.70","352.60","182.60","437.60","97.60","9518470.00","703495.00"
"Wed Jul 15 2026 12:42:00 GMT+0530 (India Standard Time)","182.40","186.65","179.70","182.10","166.08","175.50","156.67","184.91","147.25","194.32","137.84","267.60","320.70","235.70","352.60","182.60","437.60","97.60","9392825.00","499200.00"
"Wed Jul 15 2026 12:43:00 GMT+0530 (India Standard Time)","182.10","182.60","176.95","178.65","166.14","175.57","156.71","185.01","147.27","194.44","137.84","267.60","320.70","235.70","352.60","182.60","437.60","97.60","9345245.00","426465.00"
"Wed Jul 15 2026 12:44:00 GMT+0530 (India Standard Time)","178.65","180.00","175.95","177.25","166.17","175.61","156.73","185.06","147.29","194.50","137.85","267.60","320.70","235.70","352.60","182.60","437.60","97.60","9305335.00","295945.00"
"Wed Jul 15 2026 12:45:00 GMT+0530 (India Standard Time)","177.25","179.70","176.60","178.65","166.20","175.65","156.76","185.10","147.31","194.55","137.86","267.60","320.70","235.70","352.60","182.60","437.60","97.60","9309820.00","253955.00"
"Wed Jul 15 2026 12:46:00 GMT+0530 (India Standard Time)","178.65","179.00","176.00","176.80","166.23","175.68","156.78","185.14","147.33","194.59","137.87","267.60","320.70","235.70","352.60","182.60","437.60","97.60","9332960.00","240240.00"
"Wed Jul 15 2026 12:47:00 GMT+0530 (India Standard Time)","176.80","180.90","176.10","178.95","166.27","175.73","156.81","185.20","147.34","194.66","137.88","267.60","320.70","235.70","352.60","182.60","437.60","97.60","9378460.00","317070.00"
"Wed Jul 15 2026 12:48:00 GMT+0530 (India Standard Time)","178.95","183.00","178.75","180.70","166.32","175.81","156.84","185.30","147.35","194.78","137.86","267.60","320.70","235.70","352.60","182.60","437.60","97.60","9398285.00","360945.00"
"Wed Jul 15 2026 12:49:00 GMT+0530 (India Standard Time)","180.70","184.00","180.35","184.00","166.37","175.88","156.86","185.39","147.34","194.91","137.83","267.60","320.70","235.70","352.60","182.60","437.60","97.60","9377030.00","277355.00"
"Wed Jul 15 2026 12:50:00 GMT+0530 (India Standard Time)","184.00","186.70","181.75","182.90","166.47","176.05","156.89","185.63","147.31","195.21","137.73","267.60","320.70","235.70","352.60","182.60","437.60","97.60","9361040.00","617045.00"
"Wed Jul 15 2026 12:51:00 GMT+0530 (India Standard Time)","182.90","185.40","180.55","185.40","166.51","176.11","156.91","185.72","147.30","195.32","137.70","267.60","320.70","235.70","352.60","182.60","437.60","97.60","9405370.00","221715.00"
"Wed Jul 15 2026 12:52:00 GMT+0530 (India Standard Time)","185.40","187.55","183.75","186.50","166.58","176.23","156.92","185.89","147.27","195.54","137.62","267.60","320.70","235.70","352.60","182.60","437.60","97.60","9368905.00","356330.00"
"Wed Jul 15 2026 12:53:00 GMT+0530 (India Standard Time)","186.50","194.05","185.65","192.70","166.78","176.64","156.92","186.51","147.05","196.37","137.19","267.60","320.70","235.70","352.60","182.60","437.60","97.60","9372740.00","857090.00"
"Wed Jul 15 2026 12:54:00 GMT+0530 (India Standard Time)","192.70","201.95","192.70","197.75","167.27","177.79","156.76","188.30","146.24","198.82","135.73","267.60","320.70","235.70","352.60","182.60","437.60","97.60","9210240.00","1677715.00"
"Wed Jul 15 2026 12:55:00 GMT+0530 (India Standard Time)","197.75","227.25","196.90","227.25","168.27","180.80","155.74","193.33","143.21","205.86","130.68","267.60","320.70","235.70","352.60","182.60","437.60","97.60","8732230.00","2131155.00"
"Wed Jul 15 2026 12:56:00 GMT+0530 (India Standard Time)","226.05","276.95","226.05","276.95","171.29","191.79","150.80","212.29","130.30","232.79","109.80","267.60","320.70","235.70","352.60","182.60","437.60","97.60","8027435.00","3644160.00"
"Wed Jul 15 2026 12:57:00 GMT+0530 (India Standard Time)","280.00","305.10","263.40","298.40","173.36","198.88","147.84","224.40","122.32","249.92","96.80","267.60","320.70","235.70","352.60","182.60","437.60","97.60","7101120.00","1970410.00"
"Wed Jul 15 2026 12:58:00 GMT+0530 (India Standard Time)","298.40","311.00","257.45","258.25","174.52","202.10","146.93","229.69","119.34","257.28","91.75","267.60","320.70","235.70","352.60","182.60","437.60","97.60","6630520.00","1289795.00"
"Wed Jul 15 2026 12:59:00 GMT+0530 (India Standard Time)","256.15","274.25","253.35","264.45","174.92","203.09","146.75","231.26","118.58","259.43","90.41","267.60","320.70","235.70","352.60","182.60","437.60","97.60","6303830.00","515970.00"
"Wed Jul 15 2026 13:00:00 GMT+0530 (India Standard Time)","268.15","280.55","254.50","255.00","175.56","204.61","146.51","233.66","117.46","262.71","88.41","267.60","320.70","235.70","352.60","182.60","437.60","97.60","6238115.00","830115.00"
"Wed Jul 15 2026 13:01:00 GMT+0530 (India Standard Time)","253.45","270.15","249.40","258.45","176.05","205.72","146.39","235.39","116.72","265.06","87.05","267.60","320.70","235.70","352.60","182.60","437.60","97.60","5965115.00","684060.00"
"Wed Jul 15 2026 13:02:00 GMT+0530 (India Standard Time)","259.50","259.50","247.40","253.10","176.23","206.09","146.37","235.95","116.51","265.81","86.64","267.60","320.70","235.70","352.60","182.60","437.60","97.60","5756400.00","263380.00"
"Wed Jul 15 2026 13:03:00 GMT+0530 (India Standard Time)","253.50","255.45","247.55","249.00","176.37","206.38","146.36","236.38","116.35","266.39","86.35","267.60","320.70","235.70","352.60","182.60","437.60","97.60","5734170.00","218465.00"
"Wed Jul 15 2026 13:04:00 GMT+0530 (India Standard Time)","250.20","253.65","248.95","252.10","176.49","206.62","146.36","236.75","116.22","266.88","86.09","267.60","320.70","235.70","352.60","182.60","437.60","97.60","5715775.00","184015.00"
"Wed Jul 15 2026 13:05:00 GMT+0530 (India Standard Time)","252.40","254.45","247.25","249.35","176.62","206.88","146.35","237.14","116.09","267.40","85.83","267.60","320.70","235.70","352.60","182.60","437.60","97.60","5689645.00","202605.00"
"Wed Jul 15 2026 13:06:00 GMT+0530 (India Standard Time)","250.10","260.50","250.10","259.70","176.85","207.38","146.32","237.91","115.79","268.44","85.27","267.60","320.70","235.70","352.60","182.60","437.60","97.60","5620160.00","344825.00"
"Wed Jul 15 2026 13:07:00 GMT+0530 (India Standard Time)","259.70","266.15","255.10","266.15","177.04","207.80","146.28","238.57","115.52","269.33","84.76","267.60","320.70","235.70","352.60","182.60","437.60","97.60","5612490.00","261560.00"
"Wed Jul 15 2026 13:08:00 GMT+0530 (India Standard Time)","266.15","267.35","261.05","262.10","177.25","208.27","146.24","239.29","115.22","270.31","84.20","267.60","320.70","235.70","352.60","182.60","437.60","97.60","5596240.00","287170.00"
"Wed Jul 15 2026 13:09:00 GMT+0530 (India Standard Time)","262.10","270.10","258.50","270.10","177.42","208.64","146.19","239.86","114.97","271.09","83.75","267.60","320.70","235.70","352.60","182.60","437.60","97.60","5603845.00","216320.00"
"Wed Jul 15 2026 13:10:00 GMT+0530 (India Standard Time)","270.10","271.15","264.30","268.00","177.67","209.21","146.13","240.75","114.59","272.29","83.05","267.60","320.70","235.70","352.60","182.60","437.60","97.60","5600985.00","326820.00"
"Wed Jul 15 2026 13:11:00 GMT+0530 (India Standard Time)","268.00","273.25","265.55","268.05","177.85","209.61","146.08","241.37","114.32","273.14","82.55","267.60","320.70","235.70","352.60","182.60","437.60","97.60","5627115.00","229385.00"
"Wed Jul 15 2026 13:12:00 GMT+0530 (India Standard Time)","268.05","272.60","261.15","271.25","177.97","209.90","146.05","241.82","114.13","273.75","82.20","267.60","320.70","235.70","352.60","182.60","437.60","97.60","5619250.00","168285.00"
"Wed Jul 15 2026 13:13:00 GMT+0530 (India Standard Time)","269.50","273.45","266.80","272.35","178.11","210.21","146.01","242.31","113.91","274.40","81.82","267.60","320.70","235.70","352.60","182.60","437.60","97.60","5605600.00","173745.00"
"Wed Jul 15 2026 13:14:00 GMT+0530 (India Standard Time)","272.35","273.10","264.30","264.40","178.24","210.49","145.99","242.75","113.73","275.00","81.48","267.60","320.70","235.70","352.60","182.60","437.60","97.60","5578300.00","171665.00"
"Wed Jul 15 2026 13:15:00 GMT+0530 (India Standard Time)","264.95","269.55","253.00","256.10","178.42","210.86","145.98","243.31","113.53","275.75","81.09","267.60","320.70","235.70","352.60","182.60","437.60","97.60","5505825.00","265655.00"
"Wed Jul 15 2026 13:16:00 GMT+0530 (India Standard Time)","256.10","261.45","249.40","254.30","178.54","211.09","145.98","243.65","113.42","276.20","80.87","267.60","320.70","235.70","352.60","182.60","437.60","97.60","5442580.00","178685.00"
"Wed Jul 15 2026 13:17:00 GMT+0530 (India Standard Time)","254.30","257.40","248.90","252.60","178.63","211.27","145.99","243.91","113.35","276.55","80.70","267.60","320.70","235.70","352.60","182.60","437.60","97.60","5430035.00","149565.00"
"Wed Jul 15 2026 13:18:00 GMT+0530 (India Standard Time)","252.60","253.65","239.30","239.50","178.76","211.51","146.02","244.25","113.28","276.99","80.53","267.60","320.70","235.70","352.60","182.60","437.60","97.60","5448625.00","247390.00"
"Wed Jul 15 2026 13:19:00 GMT+0530 (India Standard Time)","239.50","239.50","230.50","237.30","178.90","211.73","146.08","244.55","113.25","277.37","80.43","267.60","320.70","235.70","352.60","182.60","437.60","97.60","5350410.00","292110.00"
"Wed Jul 15 2026 13:20:00 GMT+0530 (India Standard Time)","237.30","241.20","234.85","236.45","179.00","211.88","146.12","244.77","113.23","277.65","80.35","267.60","320.70","235.70","352.60","182.60","437.60","97.60","5300685.00","200460.00"
"Wed Jul 15 2026 13:21:00 GMT+0530 (India Standard Time)","236.45","245.00","232.25","242.45","179.08","212.02","146.14","244.95","113.21","277.89","80.27","267.60","320.70","235.70","352.60","182.60","437.60","97.60","5312450.00","159315.00"
"Wed Jul 15 2026 13:22:00 GMT+0530 (India Standard Time)","242.45","243.90","240.05","243.55","179.15","212.13","146.17","245.12","113.18","278.10","80.20","267.60","320.70","235.70","352.60","182.60","437.60","97.60","5283980.00","130585.00"
"Wed Jul 15 2026 13:23:00 GMT+0530 (India Standard Time)","243.55","248.30","237.65","244.45","179.24","212.28","146.19","245.33","113.14","278.37","80.10","267.60","320.70","235.70","352.60","182.60","437.60","97.60","5310175.00","159900.00"
"Wed Jul 15 2026 13:24:00 GMT+0530 (India Standard Time)","244.45","248.60","243.10","245.90","179.32","212.43","146.21","245.55","113.10","278.66","79.99","267.60","320.70","235.70","352.60","182.60","437.60","97.60","5311605.00","157365.00"
"Wed Jul 15 2026 13:25:00 GMT+0530 (India Standard Time)","245.90","248.45","242.80","245.00","179.37","212.53","146.22","245.68","113.07","278.83","79.92","267.60","320.70","235.70","352.60","182.60","437.60","97.60","5274620.00","96460.00"
"Wed Jul 15 2026 13:26:00 GMT+0530 (India Standard Time)","245.00","249.35","243.00","247.65","179.42","212.60","146.23","245.78","113.05","278.97","79.87","267.60","320.70","235.70","352.60","182.60","437.60","97.60","5263245.00","75855.00"
"Wed Jul 15 2026 13:27:00 GMT+0530 (India Standard Time)","247.65","251.75","246.90","250.10","179.54","212.82","146.26","246.10","112.97","279.38","79.69","267.60","320.70","235.70","352.60","182.60","437.60","97.60","5261360.00","205075.00"
"Wed Jul 15 2026 13:28:00 GMT+0530 (India Standard Time)","253.75","254.00","244.00","246.55","179.61","212.96","146.27","246.30","112.93","279.64","79.59","267.60","320.70","235.70","352.60","182.60","437.60","97.60","5259085.00","137410.00"
"Wed Jul 15 2026 13:29:00 GMT+0530 (India Standard Time)","247.05","247.40","240.15","243.70","179.67","213.05","146.29","246.43","112.91","279.81","79.53","267.60","320.70","235.70","352.60","182.60","437.60","97.60","5239195.00","107055.00"
"Wed Jul 15 2026 13:30:00 GMT+0530 (India Standard Time)","243.90","251.00","241.65","247.80","179.73","213.16","146.30","246.58","112.88","280.01","79.45","267.60","320.70","235.70","352.60","182.60","437.60","97.60","5215600.00","108225.00"
"Wed Jul 15 2026 13:31:00 GMT+0530 (India Standard Time)","248.75","249.50","244.60","244.60","179.76","213.21","146.31","246.67","112.86","280.12","79.41","267.60","320.70","235.70","352.60","182.60","437.60","97.60","5200000.00","60580.00"
"Wed Jul 15 2026 13:32:00 GMT+0530 (India Standard Time)","244.60","251.80","243.75","248.35","179.80","213.28","146.32","246.76","112.84","280.24","79.36","267.60","320.70","235.70","352.60","182.60","437.60","97.60","5167175.00","66820.00"
"Wed Jul 15 2026 13:33:00 GMT+0530 (India Standard Time)","248.85","250.35","246.20","247.40","179.85","213.37","146.33","246.89","112.81","280.41","79.29","267.60","320.70","235.70","352.60","182.60","437.60","97.60","5174065.00","91000.00"
"Wed Jul 15 2026 13:34:00 GMT+0530 (India Standard Time)","247.70","256.55","247.70","251.45","179.95","213.55","146.35","247.15","112.75","280.75","79.15","267.60","320.70","235.70","352.60","182.60","437.60","97.60","5180305.00","164060.00"
"Wed Jul 15 2026 13:35:00 GMT+0530 (India Standard Time)","251.45","252.35","246.70","246.70","180.05","213.72","146.37","247.40","112.69","281.08","79.02","267.60","320.70","235.70","352.60","182.60","437.60","97.60","5175625.00","173550.00"
"Wed Jul 15 2026 13:36:00 GMT+0530 (India Standard Time)","246.70","250.40","245.40","248.40","180.09","213.81","146.38","247.52","112.67","281.23","78.96","267.60","320.70","235.70","352.60","182.60","437.60","97.60","5173675.00","84630.00"
"Wed Jul 15 2026 13:37:00 GMT+0530 (India Standard Time)","248.40","255.40","247.65","250.65","180.17","213.95","146.40","247.73","112.62","281.51","78.84","267.60","320.70","235.70","352.60","182.60","437.60","97.60","5154695.00","136370.00"
"Wed Jul 15 2026 13:38:00 GMT+0530 (India Standard Time)","250.65","259.25","249.95","255.85","180.28","214.16","146.41","248.03","112.54","281.90","78.66","267.60","320.70","235.70","352.60","182.60","437.60","97.60","5117645.00","178815.00"
"Wed Jul 15 2026 13:39:00 GMT+0530 (India Standard Time)","255.85","255.90","251.70","253.60","180.35","214.27","146.42","248.20","112.49","282.13","78.56","267.60","320.70","235.70","352.60","182.60","437.60","97.60","5139550.00","104780.00"
"Wed Jul 15 2026 13:40:00 GMT+0530 (India Standard Time)","253.60","259.40","252.40","256.85","180.42","214.42","146.43","248.42","112.43","282.42","78.43","267.60","320.70","235.70","352.60","182.60","437.60","97.60","5140590.00","127985.00"
"Wed Jul 15 2026 13:41:00 GMT+0530 (India Standard Time)","256.70","265.00","253.50","262.85","180.51","214.60","146.43","248.68","112.35","282.76","78.26","267.60","320.70","235.70","352.60","182.60","437.60","97.60","5135520.00","136955.00"
"Wed Jul 15 2026 13:42:00 GMT+0530 (India Standard Time)","262.85","263.15","257.10","258.50","180.59","214.76","146.43","248.92","112.27","283.08","78.11","267.60","320.70","235.70","352.60","182.60","437.60","97.60","5073315.00","126490.00"
"Wed Jul 15 2026 13:43:00 GMT+0530 (India Standard Time)","258.50","268.10","257.15","264.15","180.72","215.00","146.43","249.28","112.15","283.56","77.87","267.60","320.70","235.70","352.60","182.60","437.60","97.60","5074745.00","179205.00"
"Wed Jul 15 2026 13:44:00 GMT+0530 (India Standard Time)","264.60","264.60","257.75","259.20","180.80","215.16","146.44","249.52","112.08","283.88","77.72","267.60","320.70","235.70","352.60","182.60","437.60","97.60","5030480.00","129935.00"
"Wed Jul 15 2026 13:45:00 GMT+0530 (India Standard Time)","259.20","264.70","255.65","256.65","180.87","215.29","146.45","249.71","112.02","284.14","77.60","267.60","320.70","235.70","352.60","182.60","437.60","97.60","5011240.00","108550.00"
"Wed Jul 15 2026 13:46:00 GMT+0530 (India Standard Time)","256.65","256.65","252.35","254.80","180.92","215.39","146.45","249.85","111.99","284.32","77.52","267.60","320.70","235.70","352.60","182.60","437.60","97.60","5006950.00","86970.00"
"Wed Jul 15 2026 13:47:00 GMT+0530 (India Standard Time)","254.80","257.95","252.20","255.00","180.96","215.46","146.46","249.96","111.96","284.46","77.46","267.60","320.70","235.70","352.60","182.60","437.60","97.60","4990960.00","68835.00"
"Wed Jul 15 2026 13:48:00 GMT+0530 (India Standard Time)","254.95","255.60","248.00","249.85","181.02","215.57","146.47","250.11","111.93","284.66","77.38","267.60","320.70","235.70","352.60","182.60","437.60","97.60","4940260.00","102765.00"
"Wed Jul 15 2026 13:49:00 GMT+0530 (India Standard Time)","249.85","252.85","246.00","250.00","181.07","215.66","146.49","250.25","111.90","284.83","77.32","267.60","320.70","235.70","352.60","182.60","437.60","97.60","4923685.00","96785.00"
"Wed Jul 15 2026 13:50:00 GMT+0530 (India Standard Time)","250.00","254.75","246.75","254.30","181.13","215.76","146.50","250.39","111.87","285.02","77.24","267.60","320.70","235.70","352.60","182.60","437.60","97.60","4948060.00","97760.00"
"Wed Jul 15 2026 13:51:00 GMT+0530 (India Standard Time)","254.30","264.80","254.30","264.55","181.23","215.95","146.51","250.67","111.78","285.39","77.06","267.60","320.70","235.70","352.60","182.60","437.60","97.60","4938765.00","151645.00"
"Wed Jul 15 2026 13:52:00 GMT+0530 (India Standard Time)","264.55","264.55","260.00","263.80","181.30","216.08","146.51","250.87","111.72","285.66","76.94","267.60","320.70","235.70","352.60","182.60","437.60","97.60","4904185.00","103610.00"
"Wed Jul 15 2026 13:53:00 GMT+0530 (India Standard Time)","263.80","270.40","261.65","265.00","181.42","216.33","146.51","251.24","111.60","286.15","76.69","267.60","320.70","235.70","352.60","182.60","437.60","97.60","4880200.00","183170.00"
"Wed Jul 15 2026 13:54:00 GMT+0530 (India Standard Time)","265.75","265.75","260.10","262.10","181.52","216.52","146.51","251.52","111.51","286.52","76.51","267.60","320.70","235.70","352.60","182.60","437.60","97.60","4845685.00","146380.00"
"Wed Jul 15 2026 13:55:00 GMT+0530 (India Standard Time)","262.10","265.65","260.65","261.80","181.56","216.61","146.52","251.65","111.47","286.70","76.43","267.60","320.70","235.70","352.60","182.60","437.60","97.60","4850820.00","69680.00"
"Wed Jul 15 2026 13:56:00 GMT+0530 (India Standard Time)","261.65","263.25","255.75","255.75","181.62","216.71","146.52","251.80","111.43","286.90","76.34","267.60","320.70","235.70","352.60","182.60","437.60","97.60","4851860.00","91650.00"
"Wed Jul 15 2026 13:57:00 GMT+0530 (India Standard Time)","256.15","259.25","250.30","250.85","181.70","216.87","146.54","252.03","111.38","287.19","76.22","267.60","320.70","235.70","352.60","182.60","437.60","97.60","4820530.00","150735.00"
"Wed Jul 15 2026 13:58:00 GMT+0530 (India Standard Time)","250.00","250.35","244.90","247.05","181.79","217.01","146.57","252.22","111.35","287.44","76.14","267.60","320.70","235.70","352.60","182.60","437.60","97.60","4796805.00","160680.00"
"Wed Jul 15 2026 13:59:00 GMT+0530 (India Standard Time)","247.05","247.05","237.00","237.65","181.91","217.19","146.63","252.47","111.35","287.75","76.07","267.60","320.70","235.70","352.60","182.60","437.60","97.60","4797130.00","254020.00"
"Wed Jul 15 2026 14:00:00 GMT+0530 (India Standard Time)","238.20","240.30","235.25","239.90","181.98","217.29","146.66","252.60","111.35","287.92","76.03","267.60","320.70","235.70","352.60","182.60","437.60","97.60","4794335.00","149110.00"
"Wed Jul 15 2026 14:01:00 GMT+0530 (India Standard Time)","238.65","244.05","238.45","242.75","182.02","217.37","146.68","252.71","111.34","288.05","76.00","267.60","320.70","235.70","352.60","182.60","437.60","97.60","4780360.00","103415.00"
"Wed Jul 15 2026 14:02:00 GMT+0530 (India Standard Time)","241.95","244.05","240.30","242.00","182.09","217.47","146.71","252.85","111.34","288.23","75.96","267.60","320.70","235.70","352.60","182.60","437.60","97.60","4805125.00","143390.00"
"Wed Jul 15 2026 14:03:00 GMT+0530 (India Standard Time)","242.00","244.85","241.50","243.05","182.14","217.55","146.74","252.96","111.33","288.36","75.92","267.60","320.70","235.70","352.60","182.60","437.60","97.60","4781335.00","99775.00"
"Wed Jul 15 2026 14:04:00 GMT+0530 (India Standard Time)","243.05","243.10","237.70","238.75","182.19","217.62","146.76","253.05","111.33","288.48","75.90","267.60","320.70","235.70","352.60","182.60","437.60","97.60","4772625.00","100815.00"
"Wed Jul 15 2026 14:05:00 GMT+0530 (India Standard Time)","238.75","243.75","238.75","241.90","182.22","217.66","146.77","253.10","111.33","288.55","75.88","267.60","320.70","235.70","352.60","182.60","437.60","97.60","4771585.00","57005.00"
"Wed Jul 15 2026 14:06:00 GMT+0530 (India Standard Time)","241.90","248.55","239.10","240.70","182.27","217.74","146.79","253.21","111.32","288.69","75.85","267.60","320.70","235.70","352.60","182.60","437.60","97.60","4752605.00","106535.00"
"Wed Jul 15 2026 14:07:00 GMT+0530 (India Standard Time)","240.70","241.05","231.85","233.20","182.34","217.84","146.83","253.34","111.33","288.85","75.83","267.60","320.70","235.70","352.60","182.60","437.60","97.60","4737200.00","169520.00"
"Wed Jul 15 2026 14:08:00 GMT+0530 (India Standard Time)","233.20","234.80","223.00","225.90","182.46","217.99","146.92","253.52","111.39","289.06","75.86","267.60","320.70","235.70","352.60","182.60","437.60","97.60","4720300.00","331240.00"
"Wed Jul 15 2026 14:09:00 GMT+0530 (India Standard Time)","225.90","231.70","225.55","231.70","182.52","218.08","146.97","253.63","111.42","289.18","75.87","267.60","320.70","235.70","352.60","182.60","437.60","97.60","4632680.00","180895.00"
"Wed Jul 15 2026 14:10:00 GMT+0530 (India Standard Time)","231.70","237.50","230.00","237.25","182.60","218.18","147.02","253.76","111.44","289.35","75.85","267.60","320.70","235.70","352.60","182.60","437.60","97.60","4676880.00","181155.00"
"Wed Jul 15 2026 14:11:00 GMT+0530 (India Standard Time)","237.25","237.35","231.50","232.65","182.64","218.24","147.04","253.83","111.45","289.43","75.85","267.60","320.70","235.70","352.60","182.60","437.60","97.60","4685135.00","99450.00"
"Wed Jul 15 2026 14:12:00 GMT+0530 (India Standard Time)","232.65","239.10","230.45","237.65","182.69","218.31","147.07","253.93","111.46","289.55","75.84","267.60","320.70","235.70","352.60","182.60","437.60","97.60","4711070.00","126880.00"
"Wed Jul 15 2026 14:13:00 GMT+0530 (India Standard Time)","238.00","238.10","229.00","232.75","182.76","218.41","147.12","254.05","111.48","289.69","75.83","267.60","320.70","235.70","352.60","182.60","437.60","97.60","4721990.00","176735.00"
"Wed Jul 15 2026 14:14:00 GMT+0530 (India Standard Time)","232.80","233.95","230.80","232.60","182.79","218.45","147.14","254.10","111.49","289.75","75.83","267.60","320.70","235.70","352.60","182.60","437.60","97.60","4765020.00","74945.00"
